"Facility ID","Facility Name","ZIP Code",Condition,"Measure ID","Measure Name",Score,Sample
390325,"OSS ORTHOPAEDIC HOSPITAL",17402,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
390326,"ST LUKE'S HOSPITAL - ANDERSON CAMPUS",18045,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,116
390327,"WELLSPAN SURGERY AND REHABILITATION HOSPITAL",17403,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
390328,"UPMC EAST",15146,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",91,336
390329,"JEFFERSON EINSTEIN MONTGOMERY HOSPITAL",19403,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,49
390330,"ST LUKE'S HOSPITAL - MONROE CAMPUS",18360,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,106
390331,"WILLS EYE HOSPITAL",19107,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
390332,"GEISINGER ST. LUKE'S  HOSPITAL",17961,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,29
390333,"AHN EMERUS WESTMORELAND, LLC",15601,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
390334,"AHN WEXFORD HOSPITAL",15090,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,19
390335,"ST LUKE'S HOSPITAL - CARBON CAMPUS",18235,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,50
390336,"PENN STATE HEALTH HAMPDEN MEDICAL CENTER",17025,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
390337,"GEISINGER MEDICAL CENTER MUNCY",17756,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
390338,"LEHIGH VALLEY HOSPITAL - DICKSON CITY",18519,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",48,31
390339,"PENN STATE HEALTH LANCASTER MEDICAL CENTER",17601,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",85,41
390430,"LEHIGH VALLEY HOSPITAL - MACUNGIE",18062,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
391300,"GEISINGER JERSEY SHORE HOSPITAL",17740,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",97,30
391301,"UPMC MUNCY",17756,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
391302,"CONEMAUGH MEYERSDALE MEDICAL CENTER",15552,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",87,78
391303,"FULTON COUNTY MEDICAL CENTER",17233,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
391304,"BUCKTAIL MEDICAL CENTER",17764,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
391305,"TROY COMMUNITY HOSPITAL",16947,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",89,71
391306,"ENDLESS MOUNTAINS HEALTH SYSTEMS",18801,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
391307,"PENN HIGHLANDS TYRONE",16686,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",23,30
391308,"LECOM HEALTH CORRY MEMORIAL HOSPITAL",16407,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",90,20
391309,"BARNES-KASSON COUNTY HOSPITAL",18847,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
391312,"PENN HIGHLANDS BROOKVILLE",15825,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",90,48
391313,"UPMC COLE",16915,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
391314,"TITUSVILLE AREA HOSPITAL",16354,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",55,40
391315,"PENN HIGHLANDS ELK",15857,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",99,110
391316,"UPMC WELLSBORO",16901,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
391317,"CONEMAUGH MINERS MEDICAL CENTER",16646,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",89,144
393302,"UPMC CHILDREN'S HOSPITAL OF PITTSBURGH",15224,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
393303,"CHILDREN'S HOSPITAL OF PHILADELPHIA",19104,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
393304,"CHILDREN'S HOME OF PITTSBURGH",15224,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
393307,"ST CHRISTOPHER'S HOSPITAL FOR CHILDREN",19134,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
393309,"SHRINERS HOSPITALS FOR CHILDREN - PHILADELPHIA",19104,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400001,"PRESBYTERIAN COMMUNITY HOSPITAL",00907,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400003,"HOSPITAL METROPOLITANO DR PILA",00717,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400004,"ASOCIACION HOSPITAL DEL MAESTRO, INC",00936,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400005,"HOPE MEDICAL CENTER",00791,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400006,"DOCTOR'S CENTER DE SAN JUAN",00909,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400007,"RYDER MEMORIAL HOSPITAL INC",00791,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400010,"HOSPITAL GENERAL DE CASTANER",00631,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400011,"HOSPITAL MENONITA HUMACAO, INC",00792,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400012,"HOSPITAL ONCOLOGICO DR ISAAC GONZALEZ MARTINEZ",00936,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400013,"HOSPITAL MENONITA DE CAYEY",00737,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400014,"BELLA VISTA HOSPITAL",00681,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400015,"SAN JUAN MUNICIPAL HOSPITAL",00928,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400016,"AUXILIO MUTUO HOSPITAL",00918,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400018,"HOSPITAL MENONITA DE AIBONITO",00705,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400019,"HOSPITAL PAVIA SANTURCE",00910,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400021,"HOSPITAL DE LA CONCEPCION",00683,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400022,"HOSPITAL DAMAS INC",00717,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400032,"BAYAMON MEDICAL CENTER",00960,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400044,"HOSPITAL EPISCOPAL SAN LUCAS II",00716,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400048,"HOSPITAL MENONITA GUAYAMA",00785,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400061,"HOSPITAL UNIVERSITARIO DE ADULTO",00927,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400079,"HOSPITAL  COMUNITARIO BUEN SAMARITANO INC",00603,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400087,"HOSPITAL PAVIA ARECIBO",00612,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400098,"HOSPITAL SAN FRANCISCO",00923,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400102,"DOCTORS' CENTER BAYAMON",00960,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400103,"MAYAGUEZ MEDICAL CENTER DR RAMON EMETERIO BETANCES",00682,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400104,"HOSPITAL MENONITA CAGUAS INC",00725,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400105,"HOSPITAL UNIVERSITARIO DR RUIZ ARNAU",00956,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400106,"METROPOLITAN HOSPITAL",00915,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400109,"HOSPITAL ESPANOL AUXILIO MUTUO SAN PABLO",00961,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400110,"HOSPITAL PAVIA YAUCO",00698,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400111,"HOSPITAL SAN CARLOS BORROMEO",00676,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400112,"HOSPITAL UPR, DR  FEDERICO TRILLA",00984,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400113,"HOSPITAL MENONITA PONCE",00780,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400114,"MANATI MEDICAL CENTER DR OTERO LOPEZ",00674,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",98,734
400115,"CENTRO MEDICO WILMA N VAZQUEZ",00693,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400117,"HOSPITAL METROPOLITANO  DR SUSONI",00612,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400118,"DOCTORS' CENTER HOSPITAL, INC",00674,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400120,"HOSPITAL PAVIA CAGUAS",00725,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400122,"PROFESSIONAL HOSPITAL GUAYNABO INC",00970,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400123,"HOSPITAL PEREA",00681,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400124,"CENTRO CARDIOVASCULAR DE PUERTO RICO Y EL CARIBE",00936,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400126,"HOSPITAL METROPOLITANO DE SAN GERMAN",00683,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400127,ASEM,00935,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400128,"HOSPITAL PAVIA HATO REY, INC",00919,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400130,"HOSPITAL METROPOLITANO DE LA MONTANA",00641,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400131,"CARIBBEAN MEDICAL CENTER",00738,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400132,"DOCTORS CENTER HOSPITAL  CAROLINA LLC",00979,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400134,"THE SAN JORGE HOSPITAL INC",00912,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400135,"HOSPITAL DEL CENTRO COMPRENSIVO DE CANCER",00921,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,1000
400136,"HOSPITAL SAN ANTONIO INC",00680,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400137,"DOCTORS CENTER HOSPITAL ORLANDO HEALTH DORADO",00646,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400138,"PUERTO RICO WOMEN AND CHILDREN HOSPITAL LLC",00959,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
400139,"HOSPITAL EPISCOPAL  SAN LUCAS METRO",00928,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
403301,"UNIVERSITY PEDIATRIC HOSPITAL",00935,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
410004,"ROGER WILLIAMS MEDICAL CENTER",02908,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",93,138
410005,"OUR LADY OF FATIMA HOSPITAL",02904,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",94,109
410006,"NEWPORT HOSPITAL",02840,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",89,76
410007,"RHODE ISLAND HOSPITAL",02902,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",99,81
410008,"SOUTH COUNTY HOSPITAL INC",02879,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",97,230
410009,"KENT COUNTY MEMORIAL HOSPITAL",02886,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
410010,"WOMEN & INFANTS HOSPITAL OF RHODE ISLAND",02905,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",98,95
410011,"LANDMARK MEDICAL CENTER",02895,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,33
410012,"THE MIRIAM HOSPITAL",02906,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",82,76
410013,"WESTERLY HOSPITAL",02891,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",92,60
420002,"PIEDMONT MEDICAL CENTER",29732,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
420004,"MUSC MEDICAL CENTER",29425,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",98,791
420005,"MCLEOD MEDICAL CENTER - DILLON",29536,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",77,103
420007,"SPARTANBURG MEDICAL CENTER",29303,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",93,97
420009,"PRISMA HEALTH OCONEE MEMORIAL HOSPITAL",29672,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",95,276
420010,"CAROLINA PINES REGIONAL MEDICAL CENTER",29550,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,100
420011,"CANNON MEMORIAL HOSPITAL",29671,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,51
420015,"PRISMA HEALTH BAPTIST EASLEY HOSPITAL",29640,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",99,149
420018,"PRISMA HEALTH RICHLAND HOSPITAL",29203,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",95,73
420019,"MUSC HEALTH CHESTER MEDICAL CENTER",29706,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",97,69
420020,"TIDELANDS GEORGETOWN MEMORIAL HOSPITAL",29440,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",97,170
420023,"ST FRANCIS-DOWNTOWN",29601,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",96,273
420026,"MUSC HEALTH COLUMBIA MEDICAL CENTER DOWNTOWN",29204,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",91,103
420027,"ANMED HEALTH",29621,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",87,79
420030,"COLLETON MEDICAL CENTER",29488,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",88,100
420033,"PRISMA HEALTH GREER MEMORIAL HOSPITAL",29306,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",93,155
420036,"MUSC HEALTH LANCASTER MEDICAL CENTER",29720,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",92,120
420037,"PRISMA HEALTH HILLCREST HOSPITAL",29681,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",95,130
420038,"PRISMA HEALTH LAURENS COUNTY HOSPITAL",29325,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",95,164
420043,"CHEROKEE MEDICAL CENTER",29340,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",58,76
420048,KERSHAWHEALTH,29020,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",97,90
420049,"CONWAY MEDICAL CENTER",29526,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,123
420051,"MCLEOD REGIONAL MEDICAL CENTER-PEE DEE",29506,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",86,817
420053,"NEWBERRY COUNTY MEMORIAL HOSPITAL",29108,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,126
420055,"MUSC HEALTH MARION MEDICAL CENTER",29574,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",95,111
420065,"BON SECOURS-ST FRANCIS XAVIER HOSPITAL",29414,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,88
420067,"BEAUFORT COUNTY MEMORIAL HOSPITAL",29902,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",99,304
420070,"PRISMA HEALTH TUOMEY HOSPITAL",29150,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",95,111
420071,"SELF REGIONAL HEALTHCARE",29646,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
420072,"HAMPTON REGIONAL MEDICAL CENTER",29944,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",93,28
420073,"LEXINGTON MEDICAL CENTER",29169,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",93,45
420078,"PRISMA HEALTH GREENVILLE MEMORIAL HOSPITAL",29605,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",91,436
420079,"TRIDENT MEDICAL CENTER",29406,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",93,96
420080,"HILTON HEAD REGIONAL MEDICAL CENTER",29926,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,20
420082,"AIKEN REGIONAL MEDICAL CENTER",29801,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",81,74
420085,"GRAND STRAND REGIONAL MEDICAL CENTER",29572,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",83,36
420086,"PRISMA HEALTH BAPTIST",29220,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",84,161
420087,"ROPER HOSPITAL",29401,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
420089,"EAST COOPER MEDICAL CENTER",29464,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",93,43
420091,"MUSC HEALTH FLORENCE MEDICAL CENTER",29505,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",83,143
420098,"TIDELANDS WACCAMAW COMMUNITY HOSPITAL",29576,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",96,179
42009F,"NH Beaufort",29902,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
420101,"COASTAL CAROLINA HOSPITAL",29927,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",97,110
420102,"PRISMA HEALTH  PATEWOOD HOSPITAL",29615,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",89,195
420103,"PELHAM MEDICAL CENTER",29651,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",64,67
420104,"MOUNT PLEASANT HOSPITAL",29466,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",98,47
